district,rmse,r_squared,coefficients,intercept,best_alpha,alphas_tried,differencing
GONDIA,0.8170398519483595,0.3845871149222452,"[0.2805259682159826, 0.10936728043596758, -0.0, -0.07944059988416305, -0.3518408966904052]",0.0006973231467254162,0.02395026619987486,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
HINGOLI,0.8548214005098923,0.0,"[0.0, -0.0, -0.0, -0.0, 0.0]",0.09108127728764026,10.0,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
JALGAON,1.0641358802349212,0.13717676169134585,"[0.2265622252636264, 0.0, 0.0, 0.0, 0.08952503718629704]",0.07171881053152326,0.11721022975334805,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
JALNA,0.6567520282397632,0.2509841219247405,"[0.40762149113632756, -0.17826533359918553, -0.04920289919906666, 0.15085667094188343, -0.34866005620770285]",0.06166052192673618,0.001,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
KOLHAPUR,1.1378633440577914,0.0,"[0.0, -0.0, -0.0, -0.0, 0.0]",0.008099820016380533,10.0,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
LATUR,1.0515324000009985,0.0,"[0.0, -0.0, -0.0, 0.0, 0.0]",-0.11663068133575358,10.0,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
MUMBAI,0.52948774763571,0.07386212344685483,"[-0.0, 0.0, -0.12260304767894775, 0.0, -0.0]",-0.08823288247368434,0.03290344562312668,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",1
NAGPUR,1.340970980699018,0.11181041631605848,"[0.2349555487576128, 0.0, -0.0, 0.0, -0.0]",-0.013881431465977093,0.08531678524172806,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
NANDED,1.00668622735532,0.28088958566338296,"[0.36170697109118655, -0.34561138153721516, -0.017312132907543087, -0.19333843438647397, 0.021774750262443292]",-0.049626712610723704,0.02395026619987486,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
NANDURBAR,0.49470515053858766,0.3975891030363795,"[0.4288663665329917, 0.025505772059629336, -0.0, -0.10784488163895109, -0.1465281600917077]",0.04937551158028646,0.11721022975334805,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
NASHIK,0.6305205648247537,0.12588618065868695,"[0.17897464041660424, 0.0, 0.0, 0.0, 0.0]",0.07368593380262768,0.3039195382313198,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
OSMANABAD,0.9080484710604918,0.17483076905486628,"[0.21964236681840135, -0.01877828637527316, -0.0, -0.0, -0.2652877066237971]",-0.029244709489135295,0.06210169418915616,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
PALGHAR,1.1471000753807998,0.19625711709186222,"[0.29066862088805145, 0.18105615027188757, -0.026188247388003516, -0.0, -0.0]",0.005865847597541531,0.03290344562312668,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
PARBHANI,1.2143889721687129,0.05970249779916248,"[0.1311551633356323, 0.0, -0.0, -0.0, -0.0]",-0.07246521986755997,0.16102620275609392,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
PUNE,0.9980914784139527,0.1848313429638807,"[0.11670424852472734, -0.0, -0.07231412201296622, 0.0, 0.1410512710343834]",0.029409965651372404,0.16102620275609392,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
RAIGAD,2.024616580257883,0.2751345980247162,"[-0.4706835666772219, -0.19713813565753174, -0.2167780828208685, 0.0053927141032204745, -0.024433665504229426]",0.057279239180874277,0.02395026619987486,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",1
RATNAGIRI,0.9581899367180859,0.2867874667889676,"[0.46936151042761987, -0.0, -0.0, -0.0, -0.0]",0.11928756011258057,0.08531678524172806,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
SANGLI,1.1677974763843166,0.25697986581891585,"[0.36206360012427646, -0.04228635938984329, 0.18312921525079245, 0.0, 0.04784753037243664]",-0.015354238689838904,0.06210169418915616,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
SATARA,1.5022353183313224,0.0,"[0.0, -0.0, 0.0, 0.0, 0.0]",0.18740929302313278,10.0,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
SINDHUDURG,1.1659116558493037,0.0,"[0.0, 0.0, -0.0, -0.0, -0.0]",0.10200812156356384,10.0,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
SOLAPUR,1.1092644919628467,0.29242844367627496,"[0.4512480314913237, -0.19631382822141996, 0.0, 0.0, 0.03617643535007002]",0.05472950730163667,0.08531678524172806,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
THANE,1.511478099108913,0.06986253837417411,"[0.0, -0.0, -0.034794382111900245, -0.059413496983421646, -0.0]",-0.18313364728050152,0.16102620275609392,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
WARDHA,1.2592562833741667,0.2760732433809633,"[0.3934928139149344, -0.30301409320389366, -0.04262438847932989, -0.09098547803305149, -0.0]",0.13216027937355201,0.03290344562312668,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
WASHIM,0.8006447683096647,0.0,"[0.0, -0.0, -0.0, -0.0, -0.0]",0.011866977259321499,10.0,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
YAVATMAL,0.6985161403354342,0.07979240092857853,"[0.07578056453659539, 0.08182014863670847, 0.0, 0.0, 0.0]",-0.08630104715056379,0.16102620275609392,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
MUMBAI SUBURBAN,0.1929932579198544,0.9627701994591074,"[0.0, 0.0, 0.212783741628489, 0.05405989435092948, 0.2338010462570414]",0.8090062176085309,0.006723357536499335,"[0.001, 0.0013738237958832624, 0.0018873918221350976, 0.002592943797404667, 0.003562247890262444, 0.004893900918477494, 0.006723357536499335, 0.009236708571873866, 0.01268961003167922, 0.017433288221999882, 0.02395026619987486, 0.03290344562312668, 0.04520353656360243, 0.06210169418915616, 0.08531678524172806, 0.11721022975334805, 0.16102620275609392, 0.2212216291070448, 0.3039195382313198, 0.41753189365604004, 0.5736152510448681, 0.7880462815669912, 1.0826367338740541, 1.4873521072935119, 2.0433597178569416, 2.8072162039411754, 3.856620421163472, 5.298316906283707, 7.278953843983146, 10.0]",0
